,mouse,day,session,avg_time,std,sem,group
369,ms11,10,B,19.81648875872294,4.562485350103967,0.3041656900069311,criteria
370,ms11,11,B,17.554258346557617,3.565314389207045,0.18764812574773923,criteria
371,ms11,12,B,22.666666666666668,8.110350040397625,0.4505750022443125,criteria
372,ms11,13,B,25.327377069564093,25.038522301977572,1.1923105858084557,criteria
373,ms11,14,C,17.608695652173914,6.683783948026308,0.29059930208810036,criteria
374,ms11,15,C,14.264512121677399,3.7750760404147097,0.13482414430052533,criteria
375,ms11,16,C,15.594625635147095,4.3592681319770525,0.1743707252790821,criteria
376,ms11,17,D,17.686390761671394,5.659205645463346,0.19514502225735675,criteria
377,ms11,18,D,15.561055996201254,2.918271710348245,0.1326487141067384,criteria
378,ms11,19,D,18.624877716365614,4.040339052067758,0.21264942379303986,criteria
379,ms11,20,D,16.186557070414224,5.02310431957795,0.33487362130519666,criteria
380,ms11,21,D,15.657548864682516,3.4475013728314696,0.11491671242771566,criteria
381,ms11,22,D,16.93880479335785,7.096477697081817,0.2365492565693939,criteria
382,ms11,23,AP,14.63664980729421,5.396190606512136,0.22484127527133901,criteria
383,ms11,24,,18.41880702972412,0.0,0.0,criteria
384,ms11,25,,20.78628001213074,6.625235325552409,0.33126176627762044,criteria
385,ms11,26,,17.869866177842425,6.2871335507999575,0.16992252839999886,criteria
386,ms11,27,,15.576908267062644,3.543061457476398,0.15404615032506078,criteria
387,ms11,28,,17.888071172767216,7.0870529955337584,0.19686258320927108,criteria
388,ms11,29,,20.75564972559611,6.062986524706058,0.20209955082353526,criteria
389,ms11,30,ND,19.34654976526896,7.910565221638838,0.5273710147759225,criteria
390,ms11,31,,21.714285714285715,4.241437954086721,0.15147992693166862,criteria
391,ms11,32,ND,28.012801190217335,25.67568024527936,2.1396400204399466,criteria
392,ms11,33,,22.959799800600326,4.171829850223138,0.14899392322225494,criteria
393,ms12,1,A,20.72915228207906,2.446371379927465,0.8154571266424884,criteria
394,ms12,2,A,,,,criteria
395,ms12,3,A,76.9441294670105,0.0,0.0,criteria
396,ms12,4,A,53.46694362163544,39.15500867366791,19.577504336833954,criteria
397,ms12,5,A,32.10057938893636,9.350161223279466,0.6233440815519644,criteria
398,ms12,6,A,26.04773075381915,8.29157656329541,0.3454823568039754,criteria
399,ms12,7,A,15.737742913735879,5.8307860703181325,0.15758881271130087,criteria
400,ms12,8,A,15.024175038208833,8.730884905549075,0.23596986231213718,criteria
401,ms12,9,A,19.787012549963865,22.729224017550532,0.5165732731261484,criteria
402,ms12,10,B,18.385933712909097,7.355220660811304,0.19355843844240275,criteria
403,ms12,11,B,17.191035386054747,5.52397655442205,0.17819279207813063,criteria
404,ms12,12,B,27.70526607831319,11.848433367541183,0.9873694472950986,criteria
405,ms12,13,B,18.577429180559903,6.946058639179684,0.30200254952955147,criteria
406,ms12,14,C,17.233364015817642,5.443148361084708,0.1360787090271177,criteria
407,ms12,15,C,15.622647192167198,6.399408527377154,0.27823515336422405,criteria
408,ms12,16,C,15.903627497809273,8.892699630590581,0.42346188717098004,criteria
409,ms12,17,C,13.987727375591502,4.496595229205339,0.2645056017179611,criteria
410,ms12,18,C,18.583981479917252,5.474185963522191,0.7820265662174559,criteria
411,ms12,19,C,11.28290407224135,2.7798795306196036,0.12635816048270926,criteria
412,ms12,20,C,13.38434021472931,3.2552971952774317,0.3255297195277432,criteria
413,ms12,21,C,10.02367739379406,2.8949339494714543,0.1809333718419659,criteria
414,ms12,22,C,13.6500860488776,5.733036499476584,0.1737283787720177,criteria
415,ms12,23,C,11.777777777777779,4.1171127363664235,0.2287284853536902,criteria
416,ms12,24,D,10.690135046839714,2.244510161168085,0.07014094253650266,criteria
417,ms12,25,D,12.40913102361891,4.343624386120978,0.16087497726373992,criteria
418,ms12,26,D,12.042332633336384,4.083099645102352,0.13610332150341173,criteria
419,ms12,27,D,12.269726771574755,3.1660647916520626,0.08118114850389904,criteria
420,ms12,28,D,13.71587676712961,4.050401097172336,0.12273942718704048,criteria
421,ms12,29,D,12.559675249560126,6.020202297549747,0.2075931826741292,criteria
422,ms12,30,AP,10.280781708914658,1.9334653810201994,0.03333561001758965,criteria
423,ms13,1,A,59.875963389873505,43.58418418672647,10.896046046681617,cr_5
424,ms13,2,A,35.18706548213959,15.558287262916565,7.7791436314582825,cr_5
425,ms13,3,A,,,,cr_5
426,ms13,4,A,22.256282289822895,7.9796834399306915,1.3299472399884487,cr_5
427,ms13,5,A,14.498437225818634,3.2879068537476606,0.8219767134369151,cr_5
428,ms13,6,A,23.81137704849243,15.458754925554267,3.8646887313885667,cr_5
429,ms13,7,A,19.6979957648686,7.748868378807689,1.106981196972527,cr_5
430,ms13,8,A,32.34909973825727,28.759610847358108,4.108515835336872,cr_5
431,ms13,9,A,10.699093759059906,6.127112517185538,1.5317781292963846,cr_5
432,ms13,10,A,17.51643431186676,5.076277288420971,1.2690693221052427,cr_5
433,ms13,11,A,24.921485543251038,13.913523097156808,1.3913523097156808,cr_5
434,ms13,12,A,14.708522057533264,3.467650314757427,0.3467650314757427,cr_5
435,ms13,13,A,20.333333333333332,5.055250296034367,0.8425417160057278,cr_5
436,ms13,14,A,22.66691553592682,11.737291429281006,0.8383779592343575,cr_5
437,ms13,15,A,37.44221370220184,9.202304549937672,0.9202304549937672,cr_5
438,ms13,16,A,35.342024421691896,20.699361912695604,2.0699361912695604,cr_5
439,ms13,17,A,19.23282148386981,8.432855774710388,0.2279150209381186,cr_5
440,ms13,18,A,13.310653578151356,4.078955734023457,0.18540707881924803,cr_5
441,ms13,19,A,17.502070009708405,5.124536015438638,0.16014175048245743,cr_5
442,ms13,20,A,14.152222775277638,4.486015570940598,0.10680989454620471,cr_5
443,ms13,21,A1,15.642202926404549,9.013638468228129,0.2731405596432766,cr_5
444,ms13,22,A2,23.522615063575007,22.03794508033101,0.7109014542042261,cr_5
445,ms13,23,A3,15.01492426945613,8.738041297265474,0.22405234095552495,cr_5
446,ms13,24,A4,14.375693059736683,4.36394664258546,0.14077247234146645,cr_5
447,ms13,25,A5,16.997112068262968,6.48862276477438,0.2949373983988355,cr_5
448,ms13,26,B,22.577989530563354,7.41259183988914,0.370629591994457,cr_5
449,ms13,27,B,17.728565752506256,5.572919686479458,0.46440997387328814,cr_5
450,ms13,28,B,17.42241985321045,3.6907325778390874,0.14762930311356348,cr_5
451,ms13,29,B,16.482758620689655,6.8461954682883475,0.23607570580304646,cr_5
452,ms13,30,B1,10.87620349460178,3.1655473102938365,0.07034549578430747,cr_5
453,ms13,31,B2,12.793723234763512,5.847924500171095,0.14994678205566908,cr_5
454,ms13,32,B3,12.764131743332435,3.6196047612054842,0.12481395728294774,cr_5
455,ms13,33,B4,12.4547107730593,7.494790797669865,0.1784473999445206,cr_5
456,ms13,34,B5,12.072515487670898,5.553373262695943,0.16333450772635127,cr_5
457,ms13,35,C,17.922765420033382,2.9566469686059653,0.22743438220045886,cr_5
458,ms13,36,C,14.026765378316243,6.607172213765263,0.14682604919478362,cr_5
459,ms13,37,C,10.024511465212194,4.970281999502354,0.12122639023176472,cr_5
460,ms13,38,C1,14.704907827907139,17.22309061506137,0.4784191837517047,cr_5
461,ms13,39,C2,40.51751693089803,22.744314265394173,7.581438088464725,cr_5
462,ms13,40,C3,11.37727681795756,7.269583462532206,0.8077314958369118,cr_5
463,ms13,41,C4,,,,cr_5
464,ms13,42,C5,18.05085232041099,9.885742282386687,0.8987038438533351,cr_5
465,ms13,43,D,14.727272727272727,4.561184902358007,0.138217724313879,cr_5
466,ms13,44,D,13.618816723823548,16.43454942216009,0.32869098844320177,cr_5
467,ms13,45,D1,12.47330658170912,5.434379572831031,0.12076399050735626,cr_5
468,ms13,46,D2,13.077932401498158,8.801109882423553,0.14668516470705922,cr_5
469,ms13,47,D3,14.515632623579444,10.349828700214951,0.25243484634670615,cr_5
470,ms13,48,D4,14.127363549338448,4.909208275231522,0.07792394087669081,cr_5
471,ms13,49,D5,13.488457633101422,6.001879160648076,0.13047563392713207,cr_5
472,ms13,50,AP,20.857684189623054,8.104938284662039,0.3684062856664563,cr_5
473,ms13,51,,14.1228686908506,4.689961942658313,0.08848984797468515,cr_5
474,ms13,52,,19.527667492628098,24.700104890790683,1.0291710371162786,cr_5
475,ms13,53,,15.590407640845687,10.863209753185908,0.20117055098492423,cr_5
476,ms13,54,ND,15.331975516520048,4.245466516749992,0.1117228030723682,cr_5
477,ms13,55,,14.377989161399103,4.691713366456401,0.07567279623316776,cr_5
478,ms13,56,ND,22.05431635291488,22.3437086024034,0.8275447630519778,cr_5
479,ms13,57,,15.361752658420139,5.099681772988097,0.1133262616219577,cr_5
480,ms14,1,A,39.5,11.5,5.75,cr_5
481,ms14,2,A,42.278466796875,22.555619554492534,4.511123910898506,cr_5
482,ms14,3,A,28.000003746577672,11.188376791593177,1.598339541656168,cr_5
483,ms14,4,A,25.461348056793213,0.0,0.0,cr_5
484,ms14,5,A,37.666666666666664,10.873004286866728,1.2081115874296364,cr_5
485,ms14,6,A,16.712618788083393,4.001991602140551,0.22233286678558617,cr_5
486,ms14,7,A,21.219267001518837,4.838915889046296,0.3722242991574074,cr_5
487,ms14,8,A,23.34498919140209,9.086431462050681,0.8260392238227893,cr_5
488,ms14,9,A,26.50286592543125,30.954919799877448,1.9346824874923405,cr_5
489,ms14,10,A,26.64561700820923,14.599781695675956,0.7684095629303135,cr_5
490,ms14,11,A,21.83502311176724,5.343915343122341,0.296884185729019,cr_5
491,ms14,12,A,20.78348233302434,7.991663211365934,0.6659719342804945,cr_5
492,ms14,13,A,22.8562174141407,7.824180002666054,0.9780225003332568,cr_5
493,ms14,14,A1,21.73590017557144,10.68595702179812,0.534297851089906,cr_5
494,ms14,15,A2,18.972130323711195,7.0952554040468785,0.3734344949498357,cr_5
495,ms14,16,A3,21.390183120965958,10.231068621508452,1.2788835776885565,cr_5
496,ms14,17,A4,15.10570472219716,6.638853930336644,0.288645823058115,cr_5
497,ms14,18,A5,14.4637774285816,7.453430283522054,0.3549252515962883,cr_5
498,ms14,19,B,14.803233027458191,8.737661998034628,0.2184415499508657,cr_5
499,ms14,20,B,18.895581847145444,9.479908078022696,0.22571209709577847,cr_5
500,ms14,21,B,28.27257697722491,13.487896019047684,0.39670282408963775,cr_5
501,ms14,22,B,17.22448571797075,6.41130569154029,0.2210795066048376,cr_5
502,ms14,23,B,16.0,6.369570517030843,0.3033128817633735,cr_5
503,ms14,24,B,13.932550230333883,5.048689655445897,0.162860956627287,cr_5
504,ms14,25,B,11.85785932974382,2.8337788911947284,0.08587208761196147,cr_5
505,ms14,26,B,12.759752418683922,2.4656137287406334,0.10720059690176667,cr_5
506,ms14,27,B1,14.8724295563168,3.6029402985745955,0.4003266998416217,cr_5
507,ms14,28,B2,13.927554845809937,2.387204700181182,0.18363113078316784,cr_5
508,ms14,29,B3,11.259205206235249,3.5404209746497473,0.11801403248832491,cr_5
509,ms14,30,B4,12.88837253741729,3.6984554719011467,0.09483219158720889,cr_5
510,ms14,31,B5,16.03755184014638,5.53026423442344,0.23042767643430997,cr_5
511,ms14,32,C,12.696320627416883,3.5852510923084537,0.12804468186815907,cr_5
512,ms14,33,C,9.98646651506424,0.9770878770511935,0.04885439385255967,cr_5
513,ms14,34,C1,11.303429275751114,5.364505379892273,0.22352105749551135,cr_5
514,ms14,35,C2,19.806441711342853,5.326889838739996,0.23160390603217373,cr_5
515,ms14,36,C3,13.172375957171122,3.7645589175833187,0.1568566215659716,cr_5
516,ms14,37,C4,13.621606317726341,4.174296425757223,0.11281882231776279,cr_5
517,ms14,38,C5,16.60463962039432,7.598486909416773,0.2053645110653182,cr_5
518,ms14,39,D,44.383975982666016,25.71205933722178,6.428014834305445,cr_5
519,ms14,40,D,33.0063613653183,3.988326907157898,1.994163453578949,cr_5
520,ms14,41,D,21.722124338150024,11.280984520587191,1.6115692172267415,cr_5
521,ms14,42,D,13.914974821938408,7.800425609927384,0.8667139566585982,cr_5
522,ms14,43,D,12.353921960901332,5.181502577601942,0.095953751437073,cr_5
523,ms14,44,D,13.08414936542511,5.305746809111253,0.10611493618222506,cr_5
524,ms14,45,D1,13.764890609468733,6.897752580106644,0.19707864514590412,cr_5
525,ms14,46,D2,10.709199080596099,2.189703814762959,0.059181184182782676,cr_5
526,ms14,47,D3,9.80045896938869,2.322967311328538,0.0663704946093868,cr_5
527,ms14,48,D4,13.55361445053764,6.451797163832496,0.28051292016663026,cr_5
528,ms14,49,D5,8.79245469786904,2.0454946804491794,0.06198468728633877,cr_5
529,ms14,50,AP,10.012063562870026,3.3863103951357103,0.07696159988944797,cr_5
530,ms14,51,,14.606858239454382,7.620312003192372,0.22412682362330505,cr_5
531,ms14,52,,12.018891958629384,3.2763027124171544,0.09636184448285748,cr_5
532,ms14,53,,14.580653873356907,6.188028841306124,0.28127403824118746,cr_5
533,ms14,54,ND,13.920022308826447,4.45248085968442,0.27828005373027626,cr_5
534,ms14,55,,12.602414460017764,5.509224427428221,0.18997325611821453,cr_5
535,ms14,56,ND,14.925169538049136,10.585259926848467,0.6226623486381451,cr_5
536,ms14,57,,13.131222305875836,3.552904296868245,0.107663766571765,cr_5
537,ms15,1,A,29.566603183746338,9.727669700173218,3.242556566724406,cr_5
538,ms15,2,A,,,,cr_5
539,ms15,3,A,12.473009824752808,0.0,0.0,cr_5
540,ms15,4,A,27.61019690831502,4.93265979599846,1.6442199319994868,cr_5
541,ms15,5,A,29.411387968063355,10.24074683783947,2.048149367567894,cr_5
542,ms15,6,A,23.024176518122356,10.204384027111535,0.4859230489100731,cr_5
543,ms15,7,A,19.394593681607926,11.812354087864692,0.5624930518030806,cr_5
544,ms15,8,A,15.46894041129521,7.009353057989686,0.2503340377853459,cr_5
545,ms15,9,A1,11.666666666666666,6.649979114420001,0.2216659704806667,cr_5
546,ms15,10,A2,13.562475131108211,8.433358680446352,0.3243599492479366,cr_5
547,ms15,11,A3,17.724905784924825,15.107531806058919,0.5035843935352973,cr_5
548,ms15,12,A4,29.899850262535942,24.554725497919883,2.7283028331022092,cr_5
549,ms15,13,A5,13.636363636363637,8.552221691921263,0.2591582330885231,cr_5
550,ms15,14,B,21.075216983494006,7.217780201741164,0.3798831685126928,cr_5
551,ms15,15,B,24.431706099283126,9.407005666451981,0.44795265078342766,cr_5
552,ms15,16,B,21.635211527347565,7.389131354387409,0.36945656771937047,cr_5
553,ms15,17,B,16.884593150194952,4.534543258012554,0.2667378387066208,cr_5
554,ms15,18,B,23.50115223491893,7.752142019953389,0.45600835411490526,cr_5
555,ms15,19,B,19.123358190059662,6.9033010360711895,0.3451650518035595,cr_5
556,ms15,20,B,17.095944974157547,6.608279000032273,0.36712661111290407,cr_5
557,ms15,21,B,25.244712662696838,16.610248209205114,0.8305124104602557,cr_5
558,ms15,22,B,18.489039308146427,6.7868648193691525,0.35720341154574486,cr_5
559,ms15,23,B1,21.611304020881654,5.7025432993181315,0.5702543299318131,cr_5
560,ms15,24,B2,21.0,10.01873245475694,0.6261707784223087,cr_5
561,ms15,25,B3,18.76923076923077,10.670980390067593,0.8208446453898148,cr_5
562,ms15,26,B4,17.868237545996003,5.714143788713122,0.17315587238524613,cr_5
563,ms15,27,B5,19.936081786950428,5.647702089449748,0.470641840787479,cr_5
564,ms15,28,C,20.427903279014256,9.695180946081168,0.4215296063513551,cr_5
565,ms15,29,C,16.47017280260722,5.277303283234851,0.25130015634451675,cr_5
566,ms15,30,C,17.49371275305748,7.574956812298242,0.31562320051242676,cr_5
567,ms15,31,C1,22.358188665830173,11.289920215150365,0.4342277005827064,cr_5
568,ms15,32,C2,17.089914140701293,3.3827856545149664,0.13531142618059866,cr_5
569,ms15,33,C3,18.566328069438104,7.265535594862932,0.31589285195056227,cr_5
570,ms15,34,C4,21.976909374368603,9.191876850169301,0.3169612706954931,cr_5
571,ms15,35,C5,17.03448275862069,3.478830150383887,0.11995966035806507,cr_5
572,ms15,36,D,18.403530341607553,8.31234492493556,0.3078646268494652,cr_5
573,ms15,37,D,16.467684615742076,4.618006825936359,0.13993960078595027,cr_5
574,ms15,38,D,,,,cr_5
575,ms15,39,D,16.35733926296234,6.558577726463467,0.2732740719359778,cr_5
576,ms15,40,D1,20.6,9.551963149007642,0.3183987716335881,cr_5
577,ms15,41,D2,17.74721998638577,4.6157029042792965,0.17095195941775174,cr_5
578,ms15,42,D3,16.32116781234741,5.259007174230443,0.2103602869692177,cr_5
579,ms15,43,D4,16.474498929047,15.00284255741575,0.36592298920526223,cr_5
580,ms15,44,D5,15.375418506819626,4.666528520588461,0.1609147765720159,cr_5
581,ms15,45,AP,17.200790058482777,7.6298959145492224,0.2312089671075522,cr_5
582,ms16,1,A,22.211331486701965,12.645062565803528,6.322531282901764,cr_5
583,ms16,2,A,,,,cr_5
584,ms16,3,A,37.444422006607056,0.0,0.0,cr_5
585,ms16,4,A,58.32376082738241,33.222658979792094,11.074219659930698,cr_5
586,ms16,5,A,57.3583550453186,23.3918517328438,4.6783703465687605,cr_5
587,ms16,6,A,53.64954963597384,33.6563843932204,3.0596713084745817,cr_5
588,ms16,7,A,29.38487976475766,9.865320744273467,0.5192274075933403,cr_5
589,ms16,8,A,30.65,15.821741370658287,0.7910870685329143,cr_5
590,ms16,9,A,21.35400927066803,10.534026197346428,1.0534026197346429,cr_5
591,ms16,10,A1,17.720065684154115,4.706654253186075,0.16229842252365775,cr_5
592,ms16,11,A2,21.463421603907708,8.035066778014707,0.34935072947890033,cr_5
593,ms16,12,A3,24.01763298294761,12.34072303998502,0.5609419563629555,cr_5
594,ms16,13,A4,20.05822347983336,6.512290458059515,0.16698180661691064,cr_5
595,ms16,14,A5,21.45991473197937,8.470042196160337,0.5646694797440225,cr_5
596,ms16,15,B,19.87539298469956,10.9240016331499,0.2952432873824297,cr_5
597,ms16,16,B,19.825,14.354245887541428,0.3588561471885357,cr_5
598,ms16,17,B,18.131119991342228,9.620207840754075,0.20042099668237656,cr_5
599,ms16,18,B,14.82806599373911,6.154261154357807,0.12067178734034917,cr_5
600,ms16,19,B,16.630163343941295,6.502055212455302,0.1585867124989098,cr_5
601,ms16,20,B1,15.155676139484752,7.066447907739061,0.1284808710498011,cr_5
602,ms16,21,B2,12.111949652841647,5.388342234805006,0.07381290732609598,cr_5
603,ms16,22,B3,16.92397161019154,8.626870799511407,0.22120181537208736,cr_5
604,ms16,23,B4,12.267259527897012,5.192033683269293,0.08951782212533264,cr_5
605,ms16,24,B5,13.123824524879456,6.225620864014209,0.15564052160035521,cr_5
606,ms16,25,C,17.245242637746475,4.9618881205942085,0.14593788589982967,cr_5
607,ms16,26,C,14.424669198691845,6.012893420314438,0.1879029193848262,cr_5
608,ms16,27,C1,20.450828469716587,9.03470329290433,0.3474885881886281,cr_5
609,ms16,28,C2,17.09375,5.082810338533202,0.15883782307916255,cr_5
610,ms16,29,C3,16.701534756298724,4.433632940292217,0.15288389449283507,cr_5
611,ms16,30,C4,9.639535599284702,2.391558424488286,0.06643217845800795,cr_5
612,ms16,31,C5,15.844205441298309,6.2901199074505865,0.23296740397965135,cr_5
613,ms16,32,D,19.046290900026047,4.775934922982457,0.1705691043922306,cr_5
614,ms16,33,D,18.638492673635483,5.955381308007212,0.24814088783363383,cr_5
615,ms16,34,D,16.457742900848388,4.490180826655672,0.1796072330662269,cr_5
616,ms16,35,D1,14.571428571428571,3.3533413126587153,0.11976218973781126,cr_5
617,ms16,36,D2,19.363636363636363,5.966158003465384,0.27118900015751746,cr_5
618,ms16,37,D3,19.530945010807205,9.852269075154476,0.42835952500671637,cr_5
619,ms16,38,D4,19.300164066828213,7.846774977194065,0.30179903758438714,cr_5
620,ms16,39,D5,17.54411377906799,4.703967720711591,0.18815870882846364,cr_5
621,ms16,40,AP,17.134512941042583,4.948428753781494,0.13745635427170816,cr_5
622,ms17,1,A,22.318543672561646,0.0,0.0,criteria
623,ms17,2,A,54.349034786224365,13.206771612167358,6.603385806083679,criteria
624,ms17,3,A,47.84372401237488,8.040178060531616,4.020089030265808,criteria
625,ms17,4,A,,,,criteria
626,ms17,5,A,48.2,15.892136420255145,3.178427284051029,criteria
627,ms17,6,A,50.40617949312384,28.581916498264903,2.5983560452968093,criteria
628,ms17,7,A,24.809140827344812,10.075734887735301,0.4380754299015348,criteria
629,ms17,8,A,20.45903645023223,8.940872214461233,0.28841523272455594,criteria
630,ms17,9,A,16.71875,8.614066893024455,0.26918959040701423,criteria
631,ms17,10,B,19.224489795918366,21.829829157971492,0.4455067175096223,criteria
632,ms17,11,B,16.231204445297653,7.566523614889194,0.20450063824024847,criteria
633,ms17,12,B,16.900221039851505,6.0361697880115095,0.12575353725023977,criteria
634,ms17,13,B,15.556027441608663,8.308007959664456,0.16955118285029502,criteria
635,ms17,14,C,25.11295791233287,5.944469120394868,0.3496746541408746,criteria
636,ms17,15,C,16.520333895812165,6.2678809897259145,0.1694021889115112,criteria
637,ms17,16,C,23.395586024631154,9.730674881416032,0.44230340370072874,criteria
638,ms17,17,C,15.72259947988722,7.14747563561267,0.19854098987812974,criteria
639,ms17,18,D,15.217711202303569,6.680064750596992,0.11133441250994987,criteria
640,ms17,19,AP,17.236616134643555,8.287670224625334,0.2857817318836322,criteria
641,ms19,1,A,19.300899696350097,5.323476600884307,1.0646953201768614,criteria
642,ms19,2,A,22.017877340316772,0.0,0.0,criteria
643,ms19,3,A,35.04874396324158,11.765071153640747,5.8825355768203735,criteria
644,ms19,4,A,28.676402648289997,7.562756775754777,2.5209189252515922,criteria
645,ms19,5,A,30.666624957864936,24.44102323424936,2.2219112031135784,criteria
646,ms19,6,A,50.42654434839884,20.987883309643127,6.995961103214376,criteria
647,ms19,7,A,47.267125924428306,18.571300544913292,6.190433514971097,criteria
648,ms19,8,A,25.116758584976196,5.8553197383880615,2.9276598691940308,criteria
649,ms19,9,A,19.35278707742691,7.630829763521132,0.47692686022007075,criteria
650,ms19,10,A,14.580358982086182,0.0,0.0,criteria
651,ms19,11,A,20.965210616588593,11.235191733897784,2.808797933474446,criteria
652,ms19,12,A,41.445949951807656,13.880266860943717,4.626755620314572,criteria
653,ms19,13,A,26.272188822428387,11.080558807322499,3.693519602440833,criteria
654,ms19,14,A,24.863369941711426,2.250574591620389,0.7501915305401297,criteria
655,ms19,15,A,23.617047786712646,1.3833396434783936,0.6916698217391968,criteria
656,ms19,16,A,69.54799997806549,4.197769999504089,2.0988849997520447,criteria
657,ms19,17,A,33.07375609874725,9.012448728419066,2.2531121821047666,criteria
658,ms19,18,A,48.292989909648895,18.299396904266544,4.574849226066636,criteria
659,ms19,19,A,48.24574294090271,6.366487994096425,1.273297598819285,criteria
660,ms19,20,A,22.26029912630717,8.472412350668975,0.31379305002477687,criteria
661,ms19,21,A,14.686106797420617,5.506606367452708,0.16686685961977904,criteria
662,ms19,22,B,22.068705744213528,7.650993163515921,0.42505517575088453,criteria
663,ms19,23,B,15.484766793251037,7.073157830586304,0.23577192768621014,criteria
664,ms19,24,B,23.58727276325226,4.338892278116021,1.0847230695290053,criteria
665,ms19,25,B,16.76744778951009,7.04280621763264,0.7825340241814044,criteria
666,ms19,26,C,15.365780134995779,6.096237663727483,0.1693399351035412,criteria
667,ms19,27,C,13.315193079411983,4.367917677973164,0.13649742743666138,criteria
668,ms19,28,D,13.67040158201147,6.564499787670861,0.24312962176558742,criteria
669,ms19,29,D,13.822978413623312,7.8091616190228965,0.33952876604447374,criteria
670,ms19,30,D,15.059546122184166,5.297640556419234,0.40751081203224876,criteria
671,ms19,31,D,13.049080967903137,3.5994817409471302,0.11248380440459782,criteria
672,ms19,32,D,19.020799040794373,6.418542619982758,1.6046356549956895,criteria
673,ms19,33,D,16.14921549956004,5.356526856507015,0.44637723804225127,criteria
674,ms19,34,D,19.01241958141327,6.2064625428404705,0.5172052119033725,criteria
675,ms19,35,D,18.15724462729234,3.195691865639896,0.24582245120306892,criteria
676,ms19,36,D,16.014104906717936,6.767240628049731,0.4511493752033154,criteria
677,ms19,37,D,18.103395795822145,6.256532066013313,0.1787580590289518,criteria
678,ms19,38,D,21.665916268030802,6.778354823939313,0.4518903215959542,criteria
679,ms19,39,D,23.63178141415119,9.311704010358309,0.5819815006473943,criteria
680,ms19,40,D,25.81436818524411,7.636828534456388,0.40193834391875727,criteria
681,ms19,41,D,21.72,8.674191604985447,0.3469676641994179,criteria
682,ms19,42,D,36.97722544670105,11.319213868777092,0.7546142579184728,criteria
683,ms19,43,AP,26.641079831123353,8.282742029781636,0.8282742029781636,criteria
684,ms20,1,A,13.027414083480835,0.7805941104888916,0.3902970552444458,cr_5
685,ms20,2,A,18.8906151453654,3.3912786913884343,1.1304262304628114,cr_5
686,ms20,3,A,37.23308503627777,7.169695258140564,3.584847629070282,cr_5
687,ms20,4,A,31.20595073699951,18.659073052823597,3.1098455088039327,cr_5
688,ms20,5,A,12.038236121336618,5.090837858785193,0.4242364882320994,cr_5
689,ms20,6,A,21.18833260536194,9.858375800051453,0.49291879000257266,cr_5
690,ms20,7,A,14.26774490963329,5.680089166518999,0.17212391413693937,cr_5
691,ms20,8,A,11.653326740264893,2.5639699339358746,0.10255879735743498,cr_5
692,ms20,9,A1,10.87427047985356,3.541234367860302,0.08637156994781224,cr_5
693,ms20,10,A2,10.726155631244183,4.782404882045745,0.14945015256392954,cr_5
694,ms20,11,A3,10.619338389365904,3.7558620423305253,0.06057842003758912,cr_5
695,ms20,12,A4,11.3125,3.2923917977664807,0.10288724368020252,cr_5
696,ms20,13,A5,10.473124917815714,2.8200073481680303,0.08294139259317736,cr_5
697,ms20,14,B,9.614974393989101,3.326801236793448,0.05040607934535527,cr_5
698,ms20,15,B,12.669716380891346,6.157499566384386,0.14660713253296156,cr_5
699,ms20,16,B,14.043377750060138,7.458415889342846,0.4387303464319321,cr_5
700,ms20,17,B1,11.666844779794866,3.329575094856566,0.15134432249348026,cr_5
701,ms20,18,B2,10.37891558338614,3.278262924047632,0.09641949776610682,cr_5
702,ms20,19,B3,10.979671692848205,4.483660316933019,0.22418301584665096,cr_5
703,ms20,20,B4,12.335052108764648,5.251562280462923,0.17505207601543077,cr_5
704,ms20,21,B5,10.496132297515869,3.3060547753738865,0.13224219101495546,cr_5
705,ms20,22,C,10.923898783282958,3.965699259481063,0.057473902311319755,cr_5
706,ms20,23,C,11.956107398296924,4.291687275592147,0.09131249522536483,cr_5
707,ms20,24,C,11.385732636732214,4.029722621914458,0.07901416905714624,cr_5
708,ms20,25,C,11.579438419569106,4.306808883510704,0.10254306865501676,cr_5
709,ms20,26,C,12.34368651509285,4.024992531499509,0.10062481328748774,cr_5
710,ms20,27,C1,9.907908006509144,2.2562511419460223,0.03760418569910037,cr_5
711,ms20,28,C2,8.734802122116088,1.910400987274103,0.025472013163654706,cr_5
712,ms20,29,C3,8.643118551042345,1.5451007496449067,0.03433557221433126,cr_5
713,ms20,30,C4,9.511701982754927,3.373493135709827,0.06487486799441974,cr_5
714,ms20,31,C5,11.668551026163874,4.697738587894676,0.1269659077809372,cr_5
715,ms20,32,D,11.460142307811314,6.389590228346723,0.17748861745407563,cr_5
716,ms20,33,D,10.551245427131652,4.20854139650186,0.14028471321672867,cr_5
717,ms20,34,D,9.840563657956245,3.750262958088631,0.09616058866893926,cr_5
718,ms20,35,D,10.301609927415848,5.51158176011877,0.13778954400296925,cr_5
719,ms20,36,D,8.604742694784093,3.8266487110980183,0.14172773004066735,cr_5
720,ms20,37,D,7.184417350872143,1.2493339497203089,0.033765782424873214,cr_5
721,ms20,38,D1,13.786685758166843,4.596888820704809,0.5107654245227565,cr_5
722,ms20,39,D2,11.390101852088138,13.139921052309115,0.4531007259416936,cr_5
723,ms20,40,D3,13.971596132625233,9.628399509669213,0.8753090463335649,cr_5
724,ms20,41,D4,9.785714285714286,2.9563145837964107,0.21116532741402932,cr_5
